GENDER,MARITAL_STATUS,LOANTYPE,PAYMENT_TYPE,APPLY_TERM_TIME,AGE,MONTHLY_INCOME_WHITHOUT_TAX,GAGE_TOTLE_PRICE,APPLY_AMOUNT,APPLY_INTEREST_RATE,Label
Female,Divorce,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,32,10000.0,434046.0,300000.0,5.202000000000001,1
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,32,4000.0,1068344.29,388000.0,4.158,0
Male,Divorce,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,33,10000.0,174097.0,139000.0,5.0489999999999995,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,33,9800.0,419058.24,195000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,33,12000.0,436967.22,208000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,33,7000.0,184702.0,142000.0,6.12,1
Female,Married,Frist-Hand,Matching_The_Principal_Repayment,240,33,22000.0,317855.0,254000.0,6.6555,1
Female,Married,Frist-Hand,Matching_The_Principal_Repayment,240,33,7000.0,881927.99,300000.0,4.158,0
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,240,33,30000.0,1646826.0,1310000.0,6.6555,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,33,7400.0,458660.0,366000.0,4.158,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,33,7300.0,281896.0,220000.0,5.202000000000001,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,33,7000.0,684839.0,300000.0,4.158,1
Male,Single,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,33,8000.0,481352.0,380000.0,5.814,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,33,11000.0,1501329.68,570000.0,4.158,0
Male,Single,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,33,10000.0,1024308.72,380000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,33,40000.0,1287791.27,640000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,33,8000.0,642739.0,510000.0,6.426,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,33,10000.0,698380.0,550000.0,6.12,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,33,10000.0,1382899.68,680000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,33,12000.0,809506.0,640000.0,6.6555,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,33,15000.0,636260.0,500000.0,4.158,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,33,10000.0,772462.93,330000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Matching_The_Principal_Repayment,240,33,11000.0,672074.0,330000.0,4.158,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,33,5500.0,615672.76,300000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,33,8000.0,688588.71,300000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,33,4010.0,364242.0,210000.0,6.6555,1
Male,Unknown,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,33,5600.0,410000.0,325000.0,6.6555,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,33,8000.0,1079366.5,500000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,33,5000.0,1003524.74,460000.0,4.158,0
Female,Single,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,33,20000.0,502557.6,180000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,33,8000.0,305797.0,240000.0,6.6555,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,33,5000.0,1061548.78,440000.0,4.158,0
Male,Unknown,Frist-Hand,Matching_The_Principal_Repayment,240,33,7000.0,705727.0,350000.0,6.6555,1
Male,Divorce,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,33,6000.0,1079313.0,400000.0,1.8978,1
Female,Divorce,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,33,5200.0,303151.32,142000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,240,34,9600.0,394825.51,192000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,34,3500.0,240561.0,190000.0,6.426,1
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,34,7600.0,2443362.48,780000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,34,11000.0,702684.0,560000.0,6.426,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,34,8300.0,601903.14,290000.0,4.158,0
Female,Married,Frist-Hand,Matching_The_Principal_Repayment,240,34,20000.0,772775.4,320000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,34,6000.0,492201.0,390000.0,6.6555,1
Female,Unknown,Frist-Hand,Matching_The_Principal_Repayment,240,34,5000.0,283347.0,220000.0,6.12,1
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,34,15000.0,337729.0,260000.0,6.0435,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,34,4000.0,680655.1,255000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,34,10000.0,879888.24,370000.0,5.0489999999999995,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,34,8000.0,1040467.85,460000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,34,6500.0,908980.83,390000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,34,18000.0,615501.0,490000.0,6.6555,1
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,34,18000.0,284319.0,220000.0,6.6555,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,34,15000.0,505266.0,400000.0,6.12,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,34,5000.0,635588.54,190000.0,4.158,0
Female,Married,Frist-Hand,Matching_The_Principal_Repayment,240,34,8500.0,387598.0,300000.0,4.158,0
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,240,34,5000.0,870574.78,360000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,34,15500.0,1049180.52,490000.0,4.158,0
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,240,34,6800.0,844085.67,360000.0,5.0489999999999995,0
Male,Single,Frist-Hand,Matching_The_Principal_Repayment,240,34,15000.0,2117326.12,780000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,35,5000.0,271919.36,129000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,35,5500.0,254372.07,126000.0,5.0489999999999995,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,35,6000.0,233188.0,180000.0,5.0489999999999995,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,35,9500.0,177295.0,141000.0,6.6555,1
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,35,12000.0,786526.16,300000.0,5.0489999999999995,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,35,12000.0,322684.0,250000.0,5.1084,0
Female,Single,Frist-Hand,Matching_The_Principal_Repayment,240,35,0.0,620016.0,250000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,35,8000.0,827908.08,350000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,35,5000.0,770457.77,260000.0,5.0489999999999995,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,35,6000.0,519127.0,410000.0,4.158,1
Female,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,35,5000.0,311177.0,240000.0,6.6675,1
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,240,35,6000.0,617755.0,430000.0,4.158,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,35,0.0,3227154.86,1190000.0,5.0489999999999995,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,35,3200.0,511060.23,160000.0,4.158,0
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,35,20000.0,725761.0,575000.0,5.814,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,35,15000.0,638632.0,510000.0,5.0489999999999995,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,35,5000.0,709142.71,360000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,35,9800.0,1372124.99,680000.0,4.158,0
Male,Single,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,35,10000.0,430680.0,340000.0,6.12,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,35,6000.0,323710.0,250000.0,6.6555,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,35,30000.0,454689.0,360000.0,6.6555,1
Male,Unknown,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,35,100000.0,637682.0,450000.0,5.0489999999999995,1
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,240,35,29000.0,810966.56,380000.0,4.158,0
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,240,35,18000.0,1084325.0,750000.0,4.158,1
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,35,10000.0,741319.0,580000.0,5.814,1
Male,Unknown,Frist-Hand,Matching_The_Principal_Repayment,240,36,15000.0,513576.0,410000.0,6.12,1
Male,Single,Frist-Hand,Matching_The_Principal_Repayment,240,36,18000.0,1024894.31,500000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,36,6000.0,571812.92,240000.0,5.0489999999999995,0
Female,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,36,10000.0,1871309.77,560000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,36,24000.0,1700398.42,630000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,36,5000.0,768845.75,320000.0,4.158,0
Female,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,36,8000.0,789372.34,340000.0,4.158,0
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,36,10000.0,1435821.09,650000.0,4.032,0
Female,Single,Frist-Hand,Matching_The_Principal_Repayment,240,36,6200.0,595318.0,410000.0,4.158,1
Male,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,36,5300.0,414262.0,330000.0,6.6555,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,36,14000.0,468783.0,370000.0,5.816,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,36,8200.0,1114964.88,480000.0,4.158,0
Male,Married,Second-Hand,Matching_The_Principal_Repayment,240,36,0.0,690000.0,300000.0,6.6555,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,36,22000.0,1721365.0,1030000.0,6.12,1
Female,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,36,6500.0,732624.38,310000.0,4.158,0
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,36,27500.0,585780.0,410000.0,4.158,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,36,7000.0,485406.0,380000.0,6.6555,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,36,8050.0,1012296.34,460000.0,4.158,0
Female,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,36,8000.0,1101482.08,510000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,36,8500.0,1557426.31,580000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,36,8500.0,3049318.54,1280000.0,4.158,0
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,36,12000.0,1159218.56,329000.0,5.94,0
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,240,36,8600.0,946216.62,388000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,36,8000.0,579303.57,240000.0,4.158,0
Male,Unknown,Frist-Hand,Matching_The_Principal_Repayment,240,36,12000.0,730911.0,220000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,36,25000.0,997991.26,490000.0,4.158,0
Female,Married,Frist-Hand,Matching_The_Principal_Repayment,240,36,8000.0,310013.0,248000.0,7.037999999999999,1
Male,Married,Second-Hand,Matching_The_Principal_Repayment,240,36,19000.0,1814330.98,700000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,36,8333.333333,249688.0,170000.0,6.84,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,37,30000.0,1677631.0,1340000.0,6.6555,1
Female,Divorce,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,37,10000.0,596636.74,270000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,37,8000.0,650530.42,360000.0,4.158,0
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,37,10000.0,1260000.0,100000.0,6.6555,1
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,37,30000.0,386225.0,300000.0,6.12,1
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,240,37,12000.0,1987731.33,740000.0,4.158,0
Female,Married,Second-Hand,Matching_The_Principal_Repayment,240,37,50000.0,2150000.0,1500000.0,4.158,1
Female,Unknown,Second-Hand,Matching_The_Principal_Repayment,240,37,5000.0,273612.0,180000.0,6.12,1
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,37,7000.0,291413.0,200000.0,5.814,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,37,10000.0,885908.7,440000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,37,5000.0,673939.18,290000.0,5.0489999999999995,0
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,37,30000.0,3284293.58,1300000.0,4.158,0
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,37,15000.0,780530.0,380000.0,6.426,1
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,37,8500.0,358201.0,280000.0,6.12,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,37,12000.0,622781.0,460000.0,6.6555,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,37,12500.0,791141.27,380000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,37,25000.0,850164.05,410000.0,4.158,0
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,37,14000.0,774481.24,312000.0,4.158,0
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,240,37,11000.0,704630.79,310000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,37,10000.0,325000.0,260000.0,4.284,1
Female,Single,Frist-Hand,Matching_The_Principal_Repayment,240,38,6000.0,179991.0,140000.0,6.6555,1
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,240,38,60000.0,1720738.0,1370000.0,6.12,1
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,240,38,8000.0,1126172.36,480000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,38,68888.0,403486.0,320000.0,6.6675,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,38,12000.0,430909.0,340000.0,5.202000000000001,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,38,6000.0,458455.0,360000.0,4.158,1
Male,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,38,4500.0,445777.0,350000.0,6.6555,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,38,20000.0,1068402.0,800000.0,5.202000000000001,1
Male,Unknown,Frist-Hand,Matching_The_Principal_Repayment,240,38,9000.0,1064196.65,470000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,38,30000.0,2127410.16,880000.0,4.158,0
Female,Unknown,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,38,10000.0,223910.0,175000.0,5.814,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,38,10000.0,834285.0,660000.0,5.202000000000001,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,38,7500.0,754462.65,370000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,38,8000.0,567508.0,450000.0,6.6555,1
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,38,20000.0,715722.0,500000.0,6.6555,1
Female,Married,Frist-Hand,Matching_The_Principal_Repayment,240,38,20000.0,1294491.32,550000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,38,20000.0,3405882.9,1400000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,39,7800.0,679801.0,540000.0,6.426,1
Male,Unknown,Frist-Hand,Matching_The_Principal_Repayment,240,39,40000.0,818904.0,350000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,39,2870.0,1173518.94,500000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,39,6500.0,1006527.18,460000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,39,12000.0,581162.0,290000.0,5.51,1
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,39,8000.0,620282.35,240000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,39,6800.0,854506.51,330000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,39,10000.0,853681.05,420000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,39,22500.0,1634055.0,1300000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,39,65000.0,4778537.38,1960000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,39,15000.0,1220699.26,490000.0,4.158,0
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,39,6000.0,552431.0,400000.0,4.158,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,39,20000.0,1288493.0,770000.0,5.814,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,39,11500.0,1087597.0,760000.0,6.12,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,40,8000.0,170615.0,119000.0,6.12,1
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,40,80000.0,2073382.17,860000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,40,18000.0,627187.28,310000.0,4.158,0
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,40,30000.0,2019439.99,880000.0,5.0489999999999995,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,40,15000.0,367215.71,119000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,40,15000.0,584940.12,210000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,40,5000.0,299466.0,200000.0,6.12,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,40,10000.0,273083.0,210000.0,6.6555,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,40,26000.0,1638813.37,760000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,40,18000.0,1232764.86,530000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,40,8000.0,676717.0,540000.0,6.12,1
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,40,8000.0,749814.36,230000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,40,45000.0,1650327.0,1320000.0,4.284,1
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,40,50000.0,3531500.0,1960000.0,5.814,1
Female,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,40,8000.0,618338.0,400000.0,4.158,1
Female,Married,Frist-Hand,Matching_The_Principal_Repayment,240,40,5000.0,405340.0,220000.0,6.0435,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,40,35000.0,2573682.0,670000.0,5.0489999999999995,0
Male,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,40,27000.0,572760.0,400000.0,4.158,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,41,0.0,925075.25,470000.0,5.0489999999999995,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,41,8333333.333,546843.69,230000.0,5.1084,0
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,41,8000.0,665508.0,400000.0,6.6555,1
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,41,200000.0,408840.94,140000.0,5.0489999999999995,0
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,41,200000.0,408840.94,140000.0,5.94,0
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,41,8500.0,573357.0,458000.0,5.0489999999999995,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,41,20000.0,1575193.47,670000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,41,20000.0,398511.0,310000.0,5.0489999999999995,1
Male,Married,Second-Hand,Matching_The_Principal_Repayment,240,41,30000.0,3944677.14,1300000.0,5.0489999999999995,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,41,8200.0,1115692.84,530000.0,4.158,0
Female,Divorce,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,42,3000.0,265335.0,212000.0,6.6555,1
Female,Married,Frist-Hand,Matching_The_Principal_Repayment,240,42,10000.0,1864175.0,1430000.0,6.12,1
Female,Single,Frist-Hand,Matching_The_Principal_Repayment,240,42,6000.0,660830.26,270000.0,4.158,0
Male,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,42,20000.0,674813.54,290000.0,5.346,0
Male,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,42,10000.0,422226.0,330000.0,5.0489999999999995,1
Male,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,42,10000.0,309345.0,240000.0,5.346,1
Female,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,42,6881.0,462628.36,200000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,42,20000.0,1730002.0,1210000.0,4.158,1
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,42,20000.0,394511.0,320000.0,6.12,1
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,42,7000.0,1018814.95,375000.0,4.158,0
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,42,7000.0,583720.71,255000.0,4.158,0
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,42,66666.66667,1682693.76,700000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,42,10000.0,582781.04,229000.0,4.158,0
Male,Single,Frist-Hand,Matching_The_Principal_Repayment,240,42,3000.0,1059781.68,520000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,42,13000.0,1002527.44,470000.0,4.158,0
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,42,36000.0,1201552.0,850000.0,6.12,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,42,9927.0,1334122.01,500000.0,4.158,0
Female,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,42,15000.0,2459869.91,990000.0,4.158,0
Male,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,42,4000.0,785103.89,190000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,43,6000.0,291985.73,120000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,43,10000.0,447471.0,350000.0,6.426,1
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,43,45000.0,2439902.25,980000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,43,80000.0,4226673.08,1570000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,43,6000.0,1329230.77,480000.0,4.158,0
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,43,1000000.0,228656.0,120000.0,6.84,1
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,43,1000000.0,228594.0,120000.0,6.84,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,43,6000.0,400000.0,320000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,43,9500.0,1194757.41,400000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,43,12000.0,874567.0,600000.0,5.0489999999999995,0
Male,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,43,5000.0,515719.0,360000.0,5.0489999999999995,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,43,8000.0,992291.23,430000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,43,16000.0,650772.51,280000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,43,26000.0,700132.0,560000.0,6.6555,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,43,8000.0,1195088.29,530000.0,4.158,0
Female,Single,Frist-Hand,Matching_The_Principal_Repayment,240,43,11000.0,1279665.0,630000.0,4.158,1
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,43,7500.0,662265.0,260000.0,6.12,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,43,0.0,957741.12,430000.0,5.0489999999999995,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,43,3000.0,460466.0,360000.0,6.12,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,43,13000.0,922256.8,440000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,44,5000.0,153922.0,123000.0,6.12,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,44,9000.0,375069.55,182000.0,5.0489999999999995,0
Male,Divorce,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,44,4500.0,435455.63,200000.0,4.158,0
